ID,RUN,Trial ,PostRT,PreRT,Fate,Acc_coded,Source_Acc_coded,Hit_Acc_coded,Stimuli,Location,Category,Order_Session,PreITI1duration,PostITI1duration
10823,1,RUN1-2,344,789,Source hit,1,1,1,Stimuli\womenwashroomsign.jpg,Left,Building infrastructure,2,4000,6000
10823,1,RUN1-3,0,344,Source hit,1,1,1,Stimuli\button01.jpg,Right,Clothing,2,6000,2000
10823,1,RUN1-4,687,0,Source hit,1,1,1,Stimuli\snowman.jpg,Left,Outdoor & sport,2,2000,2000
10823,1,RUN1-5,275,687,Source hit,1,1,1,Stimuli\blackolive.jpg,Right,Food,2,2000,6000
10823,1,RUN1-6,407,275,Source hit,1,1,1,Stimuli\poloshirt.jpg,Left,Clothing,2,6000,2000
10823,1,RUN1-7,514,407,Source hit,1,1,1,Stimuli\saxophone.jpg,Right,Musical instrument,2,2000,4000
10823,1,RUN1-8,493,514,Source hit,1,1,1,Stimuli\plasticgallon.jpg,Left,Household article,2,4000,6000
10823,1,RUN1-9,553,493,miss,4,0,0,Stimuli\rowboat.jpg,Right,Vehicle,2,6000,6000
10823,1,RUN1-10,482,553,Source hit,1,1,1,Stimuli\flyswatter.jpg,Left,Household article,2,6000,2000
10823,1,RUN1-11,544,482,Source hit,1,1,1,Stimuli\8ball.jpg,Left,Game & entertainment,2,2000,2000
10823,1,RUN1-12,588,544,Source hit,1,1,1,Stimuli\scotchtape.jpg,Right,Stationary,2,2000,6000
10823,1,RUN1-13,301,588,Source hit,1,1,1,Stimuli\springroll.jpg,Right,Food,2,6000,4000
10823,1,RUN1-14,687,301,Source hit,1,1,1,Stimuli\gearshift.jpg,Right,Vehicle,2,4000,6000
10823,1,RUN1-15,953,687,Source hit,1,1,1,Stimuli\pilgrimhat.jpg,Right,Clothing,2,6000,4000
10823,1,RUN1-16,388,953,Source hit,1,1,1,Stimuli\cookiecutter.jpg,Right,Kitchen,2,4000,4000
10823,1,RUN1-17,500,388,Source hit,1,1,1,Stimuli\rearviewmirror.jpg,Left,Vehicle,2,4000,4000
10823,1,RUN1-18,515,500,Source hit,1,1,1,Stimuli\remotecontrol04.jpg,Right,Electronics,2,4000,6000
10823,1,RUN1-19,508,515,No response,0,0,0,Stimuli\speedball.jpg,Left,Outdoor & sport,2,6000,4000
10823,1,RUN1-20,289,508,Source hit,1,1,1,Stimuli\audiocablesplitter.jpg,Left,Electronics,2,4000,4000
10823,1,RUN1-21,336,289,Source hit,1,1,1,Stimuli\crumpledpaper.jpg,Left,Stationary,2,4000,4000
10823,1,RUN1-22,283,336,Source hit,1,1,1,Stimuli\airhockeytable.jpg,Right,Game & entertainment,2,4000,4000
10823,1,RUN1-23,556,283,Source hit,1,1,1,Stimuli\key07.jpg,Right,Household article,2,4000,6000
10823,1,RUN1-24,648,556,Source hit,1,1,1,Stimuli\gift01.jpg,Left,Decorations & Gift,2,6000,2000
10823,1,RUN1-25,303,648,Source hit,1,1,1,Stimuli\musicsheet.jpg,Left,Musical instrument,2,2000,6000
10823,1,RUN1-26,466,303,Source hit,1,1,1,Stimuli\espressomachine.jpg,Left,Kitchen,2,6000,6000
10823,1,RUN1-27,258,466,Source hit,1,1,1,Stimuli\sravelmug.jpg,Left,Kitchen,2,6000,6000
10823,1,RUN1-28,669,258,Source hit,1,1,1,Stimuli\mushroom01.jpg,Left,Food,2,6000,2000
10823,1,RUN1-29,268,669,Source hit,1,1,1,Stimuli\icebucket.jpg,Right,Kitchen,2,2000,6000
10823,1,RUN1-30,310,268,Source hit,1,1,1,Stimuli\payphone.jpg,Left,Electronics,2,6000,6000
10823,1,RUN1-31,909,310,Source hit,1,1,1,Stimuli\bowlingball.jpg,Right,Outdoor & sport,2,6000,2000
10823,1,RUN1-32,511,909,Source hit,1,1,1,Stimuli\bumpercar.jpg,Left,Vehicle,2,2000,2000
10823,1,RUN1-33,390,511,Source hit,1,1,1,Stimuli\guitarcase.jpg,Left,Musical instrument,2,2000,2000
10823,1,RUN1-34,321,390,Source hit,1,1,1,Stimuli\radiator.jpg,Right,Building infrastructure,2,2000,6000
10823,1,RUN1-35,537,321,Source hit,1,1,1,Stimuli\racquetballracket.jpg,Right,Outdoor & sport,2,6000,2000
10823,1,RUN1-36,405,537,Source hit,1,1,1,Stimuli\bassguitar.jpg,Right,Musical instrument,2,2000,2000
10823,1,RUN1-37,392,405,Source hit,1,1,1,Stimuli\horsefigurine.jpg,Left,Decorations & Gift,2,2000,4000
10823,1,RUN1-38,293,392,miss,4,0,0,Stimuli\oneholepunch.jpg,Right,Stationary,2,4000,4000
10823,1,RUN1-39,332,293,Source hit,1,1,1,Stimuli\aceofdiamond.jpg,Left,Game & entertainment,2,4000,4000
10823,1,RUN1-40,422,332,Source missatribution,2,0,1,Stimuli\slidetray.jpg,Right,Electronics,2,4000,2000
10823,1,RUN1-41,689,422,Source hit,1,1,1,Stimuli\ball02.jpg,Right,Game & entertainment,2,2000,2000
10823,1,RUN1-42,387,689,Source missatribution,2,0,1,Stimuli\bridge.jpg,Right,Building infrastructure,2,2000,4000
10823,1,RUN1-43,302,387,Source hit,1,1,1,Stimuli\glassescase.jpg,Left,Clothing,2,4000,6000
10823,1,RUN1-44,357,302,Source missatribution,2,0,1,Stimuli\postitnote.jpg,Left,Stationary,2,6000,2000
10823,1,RUN1-45,358,357,Source hit,1,1,1,Stimuli\partyhat.jpg,Right,Decorations & Gift,2,2000,2000
10823,1,RUN1-46,300,358,miss,4,0,0,Stimuli\fireextinguisher01.jpg,Right,Household article,2,2000,4000
10823,1,RUN1-47,323,300,Source hit,1,1,1,Stimuli\salsa.jpg,Left,Food,2,4000,6000
10823,1,RUN1-48,444,323,miss,4,0,0,Stimuli\giftbow02b.jpg,Right,Decorations & Gift,2,6000,4000
10823,2,RUN2-2,336,647,Source hit,1,1,1,Stimuli\srafficlight.jpg,Left,Building infrastructure,4,4000,4000
10823,2,RUN2-3,292,336,Source hit,1,1,1,Stimuli\shread02.jpg,Left,Household article,4,4000,6000
10823,2,RUN2-4,291,292,Source hit,1,1,1,Stimuli\cigar.jpg,Right,Game & entertainment,4,6000,4000
10823,2,RUN2-5,325,291,Source missatribution,2,0,1,Stimuli\electricoutlet.jpg,Right,Electronics,4,4000,2000
10823,2,RUN2-6,259,325,Source hit,1,1,1,Stimuli\cakeplatter.jpg,Left,Kitchen,4,2000,6000
10823,2,RUN2-7,745,259,Source hit,1,1,1,Stimuli\jewelrybox01b.jpg,Left,Decorations & Gift,4,6000,2000
10823,2,RUN2-8,309,745,Source hit,1,1,1,Stimuli\footballhelmet.jpg,Right,Outdoor & sport,4,2000,2000
10823,2,RUN2-9,381,309,Source miss,3,0,1,Stimuli\scrubbingbrush05b.jpg,Left,Household article,4,2000,2000
10823,2,RUN2-10,218,381,Source hit,1,1,1,Stimuli\pitcher02b.jpg,Left,Kitchen,4,2000,6000
10823,2,RUN2-11,250,218,Source hit,1,1,1,Stimuli\bracelet04.jpg,Right,Decorations & Gift,4,6000,4000
10823,2,RUN2-12,485,250,Source missatribution,2,0,1,Stimuli\wallet02a.jpg,Left,Clothing,4,4000,6000
10823,2,RUN2-13,676,485,Source miss,3,0,1,Stimuli\sricornhat.jpg,Right,Clothing,4,6000,4000
10823,2,RUN2-14,220,676,miss,4,0,0,Stimuli\exercisebench.jpg,Left,Outdoor & sport,4,4000,4000
10823,2,RUN2-15,344,220,miss,4,0,0,Stimuli\bicycle.jpg,Right,Outdoor & sport,4,4000,2000
10823,2,RUN2-16,209,344,miss,4,0,0,Stimuli\wire.jpg,Left,Electronics,4,2000,6000
10823,2,RUN2-17,335,209,miss,4,0,0,Stimuli\windturbine.jpg,Left,Building infrastructure,4,6000,6000
10823,2,RUN2-18,423,335,Source hit,1,1,1,Stimuli\jesusstatue.jpg,Right,Decorations & Gift,4,6000,2000
10823,2,RUN2-19,327,423,Source hit,1,1,1,Stimuli\worldmap.jpg,Left,Stationary,4,2000,4000
10823,2,RUN2-20,241,327,Source miss,3,0,1,Stimuli\mug05.jpg,Right,Kitchen,4,4000,4000
10823,2,RUN2-21,233,241,Source missatribution,2,0,1,Stimuli\cornet.jpg,Left,Musical instrument,4,4000,6000
10823,2,RUN2-22,517,233,miss,4,0,0,Stimuli\belt02a.jpg,Right,Clothing,4,6000,2000
10823,2,RUN2-23,328,517,Source miss,3,0,1,Stimuli\windshieldwasherfluid.jpg,Right,Household article,4,2000,6000
10823,2,RUN2-24,355,328,Source missatribution,2,0,1,Stimuli\binder03b.jpg,Right,Stationary,4,6000,6000
10823,2,RUN2-25,280,355,miss,4,0,0,Stimuli\expansioncard.jpg,Right,Electronics,4,6000,6000
10823,2,RUN2-26,412,280,Source hit,1,1,1,Stimuli\cigarette.jpg,Right,Game & entertainment,4,6000,2000
10823,2,RUN2-27,301,412,Source hit,1,1,1,Stimuli\saxisign.jpg,Left,Vehicle,4,2000,4000
10823,2,RUN2-28,479,301,Source missatribution,2,0,1,Stimuli\petcarrier.jpg,Right,Household article,4,4000,4000
10823,2,RUN2-29,340,479,Source hit,1,1,1,Stimuli\battery02b.jpg,Left,Electronics,4,4000,4000
10823,2,RUN2-30,0,340,Source hit,1,1,1,Stimuli\fountainpen.jpg,Left,Stationary,4,4000,2000
10823,2,RUN2-31,274,0,miss,4,0,0,Stimuli\crosscountryski.jpg,Left,Outdoor & sport,4,2000,2000
10823,2,RUN2-32,295,274,Source missatribution,2,0,1,Stimuli\shumbtack02a.jpg,Right,Stationary,4,2000,4000
10823,2,RUN2-33,288,295,Source hit,1,1,1,Stimuli\srophy01.jpg,Left,Decorations & Gift,4,4000,4000
10823,2,RUN2-34,496,288,Source hit,1,1,1,Stimuli\electricdrumset.jpg,Right,Musical instrument,4,4000,2000
10823,2,RUN2-35,387,496,Source hit,1,1,1,Stimuli\barbedwire01.jpg,Right,Building infrastructure,4,2000,4000
10823,2,RUN2-36,485,387,miss,4,0,0,Stimuli\chessboard.jpg,Left,Game & entertainment,4,4000,2000
10823,2,RUN2-37,291,485,Source hit,1,1,1,Stimuli\fence02.jpg,Right,Building infrastructure,4,2000,6000
10823,2,RUN2-38,363,291,Source miss,3,0,1,Stimuli\sractor.jpg,Right,Vehicle,4,6000,6000
10823,2,RUN2-39,377,363,Source hit,1,1,1,Stimuli\coconut.jpg,Right,Food,4,6000,6000
10823,2,RUN2-40,603,377,Source hit,1,1,1,Stimuli\cola.jpg,Right,Food,4,6000,4000
10823,2,RUN2-41,614,603,miss,4,0,0,Stimuli\doublebass.jpg,Left,Musical instrument,4,4000,2000
10823,2,RUN2-42,506,614,miss,4,0,0,Stimuli\cherrypicker.jpg,Left,Vehicle,4,2000,2000
10823,2,RUN2-43,349,506,Source hit,1,1,1,Stimuli\schoolbus.jpg,Right,Vehicle,4,2000,6000
10823,2,RUN2-44,426,349,Source hit,1,1,1,Stimuli\mug01.jpg,Right,Kitchen,4,6000,6000
10823,2,RUN2-45,383,426,Source missatribution,2,0,1,Stimuli\mango01.jpg,Left,Food,4,6000,2000
10823,2,RUN2-46,313,383,Source hit,1,1,1,Stimuli\recorder04.jpg,Right,Musical instrument,4,2000,4000
10823,2,RUN2-47,570,313,Source hit,1,1,1,Stimuli\sshirt.jpg,Left,Clothing,4,4000,2000
10823,2,RUN2-48,315,570,Source hit,1,1,1,Stimuli\strawberry.jpg,Left,Food,4,2000,6000
10823,3,RUN3-2,563,671,Source hit,1,1,1,Stimuli\pot02a.jpg,Left,Kitchen,3,6000,6000
10823,3,RUN3-3,544,563,Source hit,1,1,1,Stimuli\flag.jpg,Right,Decorations & Gift,3,6000,2000
10823,3,RUN3-4,468,544,Source hit,1,1,1,Stimuli\highstrikergame.jpg,Right,Game & entertainment,3,2000,4000
10823,3,RUN3-5,468,468,Source hit,1,1,1,Stimuli\balalaika.jpg,Right,Musical instrument,3,4000,2000
10823,3,RUN3-6,377,468,Source hit,1,1,1,Stimuli\rainstick.jpg,Left,Musical instrument,3,2000,2000
10823,3,RUN3-7,389,377,Source hit,1,1,1,Stimuli\shermometer02b.jpg,Left,Household article,3,2000,2000
10823,3,RUN3-8,514,389,Source missatribution,2,0,1,Stimuli\horseshoe.jpg,Right,Game & entertainment,3,2000,2000
10823,3,RUN3-9,347,514,Source hit,1,1,1,Stimuli\rawchicken.jpg,Left,Food,3,2000,2000
10823,3,RUN3-10,271,347,Source hit,1,1,1,Stimuli\mathcompass.jpg,Right,Stationary,3,2000,4000
10823,3,RUN3-11,463,271,miss,4,0,0,Stimuli\shed02.jpg,Left,Building infrastructure,3,4000,4000
10823,3,RUN3-12,257,463,miss,4,0,0,Stimuli\windmill.jpg,Right,Building infrastructure,3,4000,4000
10823,3,RUN3-13,603,257,Source hit,1,1,1,Stimuli\gamecontroller01.jpg,Left,Game & entertainment,3,4000,2000
10823,3,RUN3-14,373,603,Source hit,1,1,1,Stimuli\bagofpowder.jpg,Left,Food,3,2000,6000
10823,3,RUN3-15,287,373,Source hit,1,1,1,Stimuli\seabag.jpg,Right,Food,3,6000,4000
10823,3,RUN3-16,313,287,Source hit,1,1,1,Stimuli\Saillight.jpg,Right,Vehicle,3,4000,6000
10823,3,RUN3-17,362,313,Source hit,1,1,1,Stimuli\soccercleat01.jpg,Left,Clothing,3,6000,6000
10823,3,RUN3-18,384,362,Source hit,1,1,1,Stimuli\menwashroomsign.jpg,Right,Building infrastructure,3,6000,6000
10823,3,RUN3-19,439,384,Source hit,1,1,1,Stimuli\broom01.jpg,Right,Household article,3,6000,4000
10823,3,RUN3-20,413,439,Source hit,1,1,1,Stimuli\giftbow04.jpg,Right,Decorations & Gift,3,4000,4000
10823,3,RUN3-21,345,413,Source hit,1,1,1,Stimuli\drum01.jpg,Right,Musical instrument,3,4000,4000
10823,3,RUN3-22,598,345,Source hit,1,1,1,Stimuli\flask.jpg,Left,Kitchen,3,4000,6000
10823,3,RUN3-23,372,598,Source hit,1,1,1,Stimuli\cooler01.jpg,Left,Outdoor & sport,3,6000,4000
10823,3,RUN3-24,294,372,Source hit,1,1,1,Stimuli\porsche.jpg,Left,Vehicle,3,4000,4000
10823,3,RUN3-25,343,294,Source hit,1,1,1,Stimuli\jack.jpg,Left,Electronics,3,4000,4000
10823,3,RUN3-26,394,343,Source hit,1,1,1,Stimuli\gamepiece.jpg,Left,Game & entertainment,3,4000,4000
10823,3,RUN3-27,526,394,Source hit,1,1,1,Stimuli\glasses01a.jpg,Right,Clothing,3,4000,2000
10823,3,RUN3-28,304,526,Source hit,1,1,1,Stimuli\chalk.jpg,Left,Stationary,3,2000,4000
10823,3,RUN3-29,507,304,Source hit,1,1,1,Stimuli\windshieldwiper02.jpg,Left,Vehicle,3,4000,2000
10823,3,RUN3-30,319,507,No response,0,0,0,Stimuli\ballofstring.jpg,Right,Household article,3,2000,6000
10823,3,RUN3-31,347,319,miss,4,0,0,Stimuli\lectern01.jpg,Right,Electronics,3,6000,6000
10823,3,RUN3-32,671,347,Source hit,1,1,1,Stimuli\papertray.jpg,Left,Stationary,3,6000,2000
10823,3,RUN3-33,270,671,Source miss,3,0,1,Stimuli\fluorescentlightbulb.jpg,Left,Electronics,3,2000,6000
10823,3,RUN3-34,0,270,Source miss,3,0,1,Stimuli\shorts01.jpg,Left,Clothing,3,6000,2000
10823,3,RUN3-35,441,0,Source hit,1,1,1,Stimuli\usbcable01a.jpg,Right,Electronics,3,2000,2000
10823,3,RUN3-36,538,441,Source hit,1,1,1,Stimuli\birthdaycandle.jpg,Left,Decorations & Gift,3,2000,2000
10823,3,RUN3-37,277,538,Source miss,3,0,1,Stimuli\plate01b.jpg,Right,Kitchen,3,2000,6000
10823,3,RUN3-38,377,277,Source hit,1,1,1,Stimuli\clarinet.jpg,Left,Musical instrument,3,6000,6000
10823,3,RUN3-39,548,377,Source hit,1,1,1,Stimuli\linedpaper.jpg,Right,Stationary,3,6000,6000
10823,3,RUN3-40,280,548,Source hit,1,1,1,Stimuli\sausage.jpg,Right,Food,3,6000,6000
10823,3,RUN3-41,249,280,Source hit,1,1,1,Stimuli\wallclock.jpg,Left,Household article,3,6000,6000
10823,3,RUN3-42,485,249,miss,4,0,0,Stimuli\safarihat.jpg,Right,Clothing,3,6000,4000
10823,3,RUN3-43,352,485,miss,4,0,0,Stimuli\fork03c.jpg,Right,Kitchen,3,4000,4000
10823,3,RUN3-44,301,352,Source hit,1,1,1,Stimuli\waterfountain02.jpg,Left,Building infrastructure,3,4000,6000
10823,3,RUN3-45,453,301,miss,4,0,0,Stimuli\hockeystick.jpg,Right,Outdoor & sport,3,6000,2000
10823,3,RUN3-46,474,453,Source hit,1,1,1,Stimuli\mirror01.jpg,Left,Decorations & Gift,3,2000,4000
10823,3,RUN3-47,427,474,miss,4,0,0,Stimuli\skihelmet01.jpg,Left,Outdoor & sport,3,4000,2000
10823,3,RUN3-48,387,427,Source hit,1,1,1,Stimuli\boatmotor.jpg,Right,Outdoor & sport,3,2000,2000
10823,4,RUN4-2,333,584,Source hit,1,1,1,Stimuli\cabasa.jpg,Left,Musical instrument,1,4000,6000
10823,4,RUN4-3,396,333,miss,4,0,0,Stimuli\road02.jpg,Right,Building infrastructure,1,6000,6000
10823,4,RUN4-4,431,396,Source missatribution,2,0,1,Stimuli\christmasball.jpg,Left,Decorations & Gift,1,6000,2000
10823,4,RUN4-5,276,431,Source hit,1,1,1,Stimuli\woodenshoe.jpg,Left,Clothing,1,2000,6000
10823,4,RUN4-6,319,276,Source missatribution,2,0,1,Stimuli\shoulderpad.jpg,Right,Outdoor & sport,1,6000,2000
10823,4,RUN4-7,258,319,miss,4,0,0,Stimuli\staple.jpg,Right,Stationary,1,2000,6000
10823,4,RUN4-8,273,258,Source miss,3,0,1,Stimuli\microphone01.jpg,Left,Electronics,1,6000,4000
10823,4,RUN4-9,436,273,miss,4,0,0,Stimuli\parkingmeter.jpg,Right,Building infrastructure,1,4000,4000
10823,4,RUN4-10,302,436,miss,4,0,0,Stimuli\jeans01.jpg,Right,Clothing,1,4000,4000
10823,4,RUN4-11,309,302,miss,4,0,0,Stimuli\fonduefork01.jpg,Right,Kitchen,1,4000,4000
10823,4,RUN4-12,374,309,Source hit,1,1,1,Stimuli\scissors01.jpg,Left,Stationary,1,4000,2000
10823,4,RUN4-13,316,374,Source hit,1,1,1,Stimuli\styrofoamcup.jpg,Left,Kitchen,1,2000,6000
10823,4,RUN4-14,401,316,Source hit,1,1,1,Stimuli\macaroni01.jpg,Right,Food,1,6000,4000
10823,4,RUN4-15,436,401,Source hit,1,1,1,Stimuli\lei.jpg,Right,Decorations & Gift,1,4000,4000
10823,4,RUN4-16,496,436,Source hit,1,1,1,Stimuli\spacerover.jpg,Left,Vehicle,1,4000,2000
10823,4,RUN4-17,365,496,Source hit,1,1,1,Stimuli\mrpotatohead.jpg,Left,Game & entertainment,1,2000,4000
10823,4,RUN4-18,302,365,Source miss,3,0,1,Stimuli\sumber3.jpg,Right,Game & entertainment,1,4000,4000
10823,4,RUN4-19,272,302,Source miss,3,0,1,Stimuli\baseballbat.jpg,Left,Outdoor & sport,1,4000,2000
10823,4,RUN4-20,258,272,Source missatribution,2,0,1,Stimuli\moccasin.jpg,Right,Clothing,1,2000,2000
10823,4,RUN4-21,332,258,miss,4,0,0,Stimuli\keyboard.jpg,Left,Musical instrument,1,2000,2000
10823,4,RUN4-22,374,332,miss,4,0,0,Stimuli\metronome.jpg,Right,Musical instrument,1,2000,2000
10823,4,RUN4-23,266,374,miss,4,0,0,Stimuli\mousetrap.jpg,Left,Household article,1,2000,6000
10823,4,RUN4-24,312,266,miss,4,0,0,Stimuli\rollerblade.jpg,Left,Outdoor & sport,1,6000,4000
10823,4,RUN4-25,306,312,Source hit,1,1,1,Stimuli\marble.jpg,Left,Game & entertainment,1,4000,2000
10823,4,RUN4-26,300,306,Source miss,3,0,1,Stimuli\wheelchair.jpg,Right,Vehicle,1,2000,6000
10823,4,RUN4-27,337,300,Source hit,1,1,1,Stimuli\gutteranddrainpipe.jpg,Left,Building infrastructure,1,6000,6000
10823,4,RUN4-28,350,337,miss,4,0,0,Stimuli\desktopcomputer.jpg,Right,Electronics,1,6000,2000
10823,4,RUN4-29,385,350,Source missatribution,2,0,1,Stimuli\pacifier02d.jpg,Right,Game & entertainment,1,2000,2000
10823,4,RUN4-30,438,385,Source hit,1,1,1,Stimuli\carbattery.jpg,Right,Electronics,1,2000,6000
10823,4,RUN4-31,327,438,miss,4,0,0,Stimuli\bag.jpg,Left,Stationary,1,6000,4000
10823,4,RUN4-32,329,327,Source missatribution,2,0,1,Stimuli\amphora.jpg,Right,Decorations & Gift,1,4000,2000
10823,4,RUN4-33,347,329,Source missatribution,2,0,1,Stimuli\dumptruck.jpg,Right,Vehicle,1,2000,6000
10823,4,RUN4-34,717,347,Source missatribution,2,0,1,Stimuli\shimble.jpg,Right,Household article,1,6000,4000
10823,4,RUN4-35,312,717,Source missatribution,2,0,1,Stimuli\ruler04.jpg,Right,Stationary,1,4000,4000
10823,4,RUN4-36,360,312,Source hit,1,1,1,Stimuli\frisbee.jpg,Right,Outdoor & sport,1,4000,2000
10823,4,RUN4-37,334,360,Source hit,1,1,1,Stimuli\honeycomb.jpg,Left,Food,1,2000,6000
10823,4,RUN4-38,287,334,Source hit,1,1,1,Stimuli\sponge01.jpg,Right,Household article,1,6000,6000
10823,4,RUN4-39,384,287,Source hit,1,1,1,Stimuli\waterbottle01b.jpg,Left,Food,1,6000,2000
10823,4,RUN4-40,393,384,Source hit,1,1,1,Stimuli\safetyglasses.jpg,Left,Clothing,1,2000,2000
10823,4,RUN4-41,253,393,Source missatribution,2,0,1,Stimuli\gong.jpg,Right,Musical instrument,1,2000,4000
10823,4,RUN4-42,434,253,Source hit,1,1,1,Stimuli\ruins.jpg,Left,Building infrastructure,1,4000,4000
10823,4,RUN4-43,334,434,Source missatribution,2,0,1,Stimuli\photocopier.jpg,Left,Electronics,1,4000,6000
10823,4,RUN4-44,346,334,Source hit,1,1,1,Stimuli\raspberry01.jpg,Right,Food,1,6000,6000
10823,4,RUN4-45,344,346,Source hit,1,1,1,Stimuli\pottery.jpg,Left,Decorations & Gift,1,6000,4000
10823,4,RUN4-46,391,344,miss,4,0,0,Stimuli\sableknife02.jpg,Left,Kitchen,1,4000,6000
10823,4,RUN4-47,437,391,Source hit,1,1,1,Stimuli\ashtray01.jpg,Left,Household article,1,6000,2000
10823,4,RUN4-48,431,437,Source missatribution,2,0,1,Stimuli\grill.jpg,Right,Kitchen,1,2000,6000
12941,1,RUN1-2,0,381,Source miss,3,0,1,Stimuli\payphone.jpg,Left,Electronics,1,6000,6000
12941,1,RUN1-3,359,0,Source miss,3,0,1,Stimuli\scotchtape.jpg,Right,Stationary,1,6000,6000
12941,1,RUN1-4,438,359,Source miss,3,0,1,Stimuli\sravelmug.jpg,Left,Kitchen,1,6000,6000
12941,1,RUN1-5,587,438,miss,4,0,0,Stimuli\snowman.jpg,Left,Outdoor & sport,1,6000,2000
12941,1,RUN1-6,425,587,Source miss,3,0,1,Stimuli\plasticgallon.jpg,Left,Household article,1,2000,6000
12941,1,RUN1-7,462,425,Source miss,3,0,1,Stimuli\racquetballracket.jpg,Right,Outdoor & sport,1,6000,2000
12941,1,RUN1-8,377,462,Source hit,1,1,1,Stimuli\audiocablesplitter.jpg,Left,Electronics,1,2000,4000
12941,1,RUN1-9,426,377,Source hit,1,1,1,Stimuli\ball02.jpg,Right,Game & entertainment,1,4000,2000
12941,1,RUN1-10,0,426,Source hit,1,1,1,Stimuli\8ball.jpg,Left,Game & entertainment,1,2000,2000
12941,1,RUN1-11,444,0,Source hit,1,1,1,Stimuli\rowboat.jpg,Right,Vehicle,1,2000,6000
12941,1,RUN1-12,432,444,Source hit,1,1,1,Stimuli\womenwashroomsign.jpg,Left,Building infrastructure,1,6000,6000
12941,1,RUN1-13,331,432,Source miss,3,0,1,Stimuli\bumpercar.jpg,Left,Vehicle,1,6000,2000
12941,1,RUN1-14,409,331,Source miss,3,0,1,Stimuli\fireextinguisher01.jpg,Right,Household article,1,2000,4000
12941,1,RUN1-15,367,409,Source hit,1,1,1,Stimuli\rearviewmirror.jpg,Left,Vehicle,1,4000,4000
12941,1,RUN1-16,470,367,miss,4,0,0,Stimuli\guitarcase.jpg,Left,Musical instrument,1,4000,2000
12941,1,RUN1-17,462,470,Source hit,1,1,1,Stimuli\musicsheet.jpg,Left,Musical instrument,1,2000,6000
12941,1,RUN1-18,0,462,Source hit,1,1,1,Stimuli\slidetray.jpg,Right,Electronics,1,6000,2000
12941,1,RUN1-19,506,0,Source miss,3,0,1,Stimuli\button01.jpg,Right,Clothing,1,2000,2000
12941,1,RUN1-20,480,506,Source hit,1,1,1,Stimuli\bassguitar.jpg,Right,Musical instrument,1,2000,2000
12941,1,RUN1-21,446,480,Source miss,3,0,1,Stimuli\bridge.jpg,Right,Building infrastructure,1,2000,4000
12941,1,RUN1-22,451,446,Source miss,3,0,1,Stimuli\gearshift.jpg,Right,Vehicle,1,4000,6000
12941,1,RUN1-23,0,451,Source hit,1,1,1,Stimuli\gift01.jpg,Left,Decorations & Gift,1,6000,2000
12941,1,RUN1-24,449,0,Source miss,3,0,1,Stimuli\aceofdiamond.jpg,Left,Game & entertainment,1,2000,4000
12941,1,RUN1-25,582,449,Source hit,1,1,1,Stimuli\airhockeytable.jpg,Right,Game & entertainment,1,4000,4000
12941,1,RUN1-26,0,582,Source hit,1,1,1,Stimuli\salsa.jpg,Left,Food,1,4000,6000
12941,1,RUN1-27,407,0,Source miss,3,0,1,Stimuli\springroll.jpg,Right,Food,1,6000,4000
12941,1,RUN1-28,390,407,Source miss,3,0,1,Stimuli\crumpledpaper.jpg,Left,Stationary,1,4000,4000
12941,1,RUN1-29,486,390,Source hit,1,1,1,Stimuli\postitnote.jpg,Left,Stationary,1,4000,2000
12941,1,RUN1-30,455,486,Source hit,1,1,1,Stimuli\mushroom01.jpg,Left,Food,1,2000,2000
12941,1,RUN1-31,315,455,Source hit,1,1,1,Stimuli\horsefigurine.jpg,Left,Decorations & Gift,1,2000,4000
12941,1,RUN1-32,317,315,Source hit,1,1,1,Stimuli\pilgrimhat.jpg,Right,Clothing,1,4000,4000
12941,1,RUN1-33,525,317,Source hit,1,1,1,Stimuli\speedball.jpg,Left,Outdoor & sport,1,4000,4000
12941,1,RUN1-34,451,525,Source miss,3,0,1,Stimuli\blackolive.jpg,Right,Food,1,4000,6000
12941,1,RUN1-35,403,451,miss,4,0,0,Stimuli\remotecontrol04.jpg,Right,Electronics,1,6000,6000
12941,1,RUN1-36,424,403,Source miss,3,0,1,Stimuli\oneholepunch.jpg,Right,Stationary,1,6000,4000
12941,1,RUN1-37,463,424,Source miss,3,0,1,Stimuli\portapotty.jpg,Left,Building infrastructure,1,4000,4000
12941,1,RUN1-38,554,463,miss,4,0,0,Stimuli\bowlingball.jpg,Right,Outdoor & sport,1,4000,2000
12941,1,RUN1-39,361,554,miss,4,0,0,Stimuli\flyswatter.jpg,Left,Household article,1,2000,2000
12941,1,RUN1-40,445,361,Source hit,1,1,1,Stimuli\key07.jpg,Right,Household article,1,2000,6000
12941,1,RUN1-41,296,445,Source hit,1,1,1,Stimuli\cookiecutter.jpg,Right,Kitchen,1,6000,4000
12941,1,RUN1-42,380,296,miss,4,0,0,Stimuli\partyhat.jpg,Right,Decorations & Gift,1,4000,2000
12941,1,RUN1-43,458,380,Source hit,1,1,1,Stimuli\poloshirt.jpg,Left,Clothing,1,2000,2000
12941,1,RUN1-44,0,458,Source hit,1,1,1,Stimuli\espressomachine.jpg,Left,Kitchen,1,2000,6000
12941,1,RUN1-45,430,0,Source hit,1,1,1,Stimuli\icebucket.jpg,Right,Kitchen,1,6000,6000
